Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
Variations and Interferences of 3 Non-Homogenous Grids in a 32 x 32 cm Square,Lauretta Vinciarelli,6168,"(Italian, 1943–2012)",(Italian),(1943),(2012),(Female),c.1973,Synthetic polymer paint on paper,,Philip Johnson Fund,1255.1974,Architecture,Architecture & Design,1974-11-06,N,871,,,,,,,,,,,
"Cemetery of San Cataldo, Modena, Italy, Plan","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,"Ink, color ink, and graphite on tracing paper","23 1/2 x 29 3/4"" (59.7 x 75.6 cm)
",Gift of The Howard Gilman Foundation,1282.2000,Architecture,Architecture & Design,2000-10-31,Y,897,http://www.moma.org/collection/works/897,http://www.moma.org/media/W1siZiIsIjExNzA0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=033cd42b21a31d49,,,,59.6901,,,75.5652,,
"Cemetery of San Cataldo, Modena, Italy, Plan","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,"Ink, color ink, and graphite on tracing paper","23 1/2 x 29 3/4"" (59.7 x 75.6 cm)
",Gift of The Howard Gilman Foundation,1282.2000,Architecture,Architecture & Design,2000-10-31,Y,897,http://www.moma.org/collection/works/897,http://www.moma.org/media/W1siZiIsIjExNzA0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=033cd42b21a31d49,,,,59.6901,,,75.5652,,
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1972,Color ink and graphite on tracing paper,"10 x 14 3/4"" (25.4 x 37.5 cm)",Gift of The Howard Gilman Foundation,1283.2000,Architecture,Architecture & Design,2000-10-31,Y,898,http://www.moma.org/collection/works/898,http://www.moma.org/media/W1siZiIsIjExNzA2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fed2678fa17ac518,,,,25.4001,,,37.4651,,
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1972,Color ink and graphite on tracing paper,"10 x 14 3/4"" (25.4 x 37.5 cm)",Gift of The Howard Gilman Foundation,1283.2000,Architecture,Architecture & Design,2000-10-31,Y,898,http://www.moma.org/collection/works/898,http://www.moma.org/media/W1siZiIsIjExNzA2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=fed2678fa17ac518,,,,25.4001,,,37.4651,,
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1972,Color ink and graphite on tracing paper,"11 x 15 3/4"" (27.9 x 40 cm)",Gift of The Howard Gilman Foundation,1284.2000,Architecture,Architecture & Design,2000-10-31,Y,899,http://www.moma.org/collection/works/899,http://www.moma.org/media/W1siZiIsIjExNzA4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=50617c09828ffc24,,,,27.9401,,,40.0051,,
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1972,Color ink and graphite on tracing paper,"11 x 15 3/4"" (27.9 x 40 cm)",Gift of The Howard Gilman Foundation,1284.2000,Architecture,Architecture & Design,2000-10-31,Y,899,http://www.moma.org/collection/works/899,http://www.moma.org/media/W1siZiIsIjExNzA4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=50617c09828ffc24,,,,27.9401,,,40.0051,,
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Colored pencil, graphite, and felt-tipped pen on tracing paper","18 x 57 1/2"" (45.7 x 146.1 cm)
",Gift of The Howard Gilman Foundation,1285.2000,Architecture,Architecture & Design,2000-10-31,Y,900,http://www.moma.org/collection/works/900,http://www.moma.org/media/W1siZiIsIjYxMTE4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=9801c36b2a18ea08,,,,45.7201,,,146.0503,,
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Colored pencil, graphite, and felt-tipped pen on tracing paper","18 x 57 1/2"" (45.7 x 146.1 cm)
",Gift of The Howard Gilman Foundation,1285.2000,Architecture,Architecture & Design,2000-10-31,Y,900,http://www.moma.org/collection/works/900,http://www.moma.org/media/W1siZiIsIjYxMTE4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=9801c36b2a18ea08,,,,45.7201,,,146.0503,,
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Colored pencil, graphite, and felt-tipped pen on tracing paper","18 x 57 1/2"" (45.7 x 146.1 cm)
",Gift of The Howard Gilman Foundation,1285.2000,Architecture,Architecture & Design,2000-10-31,Y,900,http://www.moma.org/collection/works/900,http://www.moma.org/media/W1siZiIsIjYxMTE4Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=9801c36b2a18ea08,,,,45.7201,,,146.0503,,
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Crayon, graphite, and felt-tipped pen on tracing paper","15 x 65 1/2"" (38.1 x 166.4 cm)",Gift of The Howard Gilman Foundation,1286.2000,Architecture,Architecture & Design,2000-10-31,Y,901,http://www.moma.org/collection/works/901,http://www.moma.org/media/W1siZiIsIjU5NTkzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=d874ee616b5a75cd,,2.9,,50.8,,,177.2,,
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Crayon, graphite, and felt-tipped pen on tracing paper","15 x 65 1/2"" (38.1 x 166.4 cm)",Gift of The Howard Gilman Foundation,1286.2000,Architecture,Architecture & Design,2000-10-31,Y,901,http://www.moma.org/collection/works/901,http://www.moma.org/media/W1siZiIsIjU5NTkzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=d874ee616b5a75cd,,2.9,,50.8,,,177.2,,
"Housing Project, Setubal, Portugal (Elevation)","Aldo Rossi, J. da Nobrega, J. Charters","7661, 8249, 8250","(Italian, 1931–1997) (Italian, born 1945) (Italian, born 1945)",(Italian) (Italian) (Italian),(1931) (1945) (1945),(1997) (0) (0),(Male) () (),1976,"Crayon, graphite, and felt-tipped pen on tracing paper","15 x 65 1/2"" (38.1 x 166.4 cm)",Gift of The Howard Gilman Foundation,1286.2000,Architecture,Architecture & Design,2000-10-31,Y,901,http://www.moma.org/collection/works/901,http://www.moma.org/media/W1siZiIsIjU5NTkzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=d874ee616b5a75cd,,2.9,,50.8,,,177.2,,
"Cemetery of San Cataldo, Modena, Italy, Aerial perspective","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,Crayon and graphite on sepia diazotype,"24 x 49 3/4"" (61 x 126.4 cm)",Gift of The Howard Gilman Foundation,1287.2000,Architecture,Architecture & Design,2000-10-31,Y,903,http://www.moma.org/collection/works/903,http://www.moma.org/media/W1siZiIsIjExNzExIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=99776ba27abe8982,,,,75.8827,,,142.6,,
"Cemetery of San Cataldo, Modena, Italy, Aerial perspective","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,Crayon and graphite on sepia diazotype,"24 x 49 3/4"" (61 x 126.4 cm)",Gift of The Howard Gilman Foundation,1287.2000,Architecture,Architecture & Design,2000-10-31,Y,903,http://www.moma.org/collection/works/903,http://www.moma.org/media/W1siZiIsIjExNzExIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=99776ba27abe8982,,,,75.8827,,,142.6,,
"Cemetery of San Cataldo, Modena, Italy, Elevation study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,Ink and graphite on tracing paper,"11 x 30 5/8"" (27.9 x 77.8 cm)",Gift of The Howard Gilman Foundation,1288.2000,Architecture,Architecture & Design,,Y,905,http://www.moma.org/collection/works/905,http://www.moma.org/media/W1siZiIsIjExNzEzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=36345e6b570ff819,,,,27.9401,,,77.7877,,
"Cemetery of San Cataldo, Modena, Italy, Elevation study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,Ink and graphite on tracing paper,"11 x 30 5/8"" (27.9 x 77.8 cm)",Gift of The Howard Gilman Foundation,1288.2000,Architecture,Architecture & Design,,Y,905,http://www.moma.org/collection/works/905,http://www.moma.org/media/W1siZiIsIjExNzEzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=36345e6b570ff819,,,,27.9401,,,77.7877,,
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,"Graphite, colored pencil, and dry transfer film on tracing paper","23 1/2 x 29 3/4"" (59.7 x 75.6 cm)",Gift of The Howard Gilman Foundation,1289.2000,Architecture,Architecture & Design,2000-10-31,Y,907,http://www.moma.org/collection/works/907,http://www.moma.org/media/W1siZiIsIjExNzE0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=52922a79d9ce14c5,,2.9,,70.5,,,113.7,,
"Cemetery of San Cataldo, Modena, Italy, Plan study","Aldo Rossi, Gianni Braghieri","7661, 8131","(Italian, 1931–1997) (Italian, born 1945)",(Italian) (Italian),(1931) (1945),(1997) (0),(Male) (Male),1971,"Graphite, colored pencil, and dry transfer film on tracing paper","23 1/2 x 29 3/4"" (59.7 x 75.6 cm)",Gift of The Howard Gilman Foundation,1289.2000,Architecture,Architecture & Design,2000-10-31,Y,907,http://www.moma.org/collection/works/907,http://www.moma.org/media/W1siZiIsIjExNzE0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=52922a79d9ce14c5,,2.9,,70.5,,,113.7,,
"Urban Passage Project, Axonometric",Massimo Scolari,8125,"(Italian, born 1943)",(Italian),(1943),(0),(Male),1974,Colored ink and watercolor on board,"7 1/8 x 5 1/8"" (18.1 x 13 cm)",Gift of The Howard Gilman Foundation,1293.2000,Architecture,Architecture & Design,2000-10-31,Y,918,http://www.moma.org/collection/works/918,http://www.moma.org/media/W1siZiIsIjIxMjI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=659c26fab9c584b5,,,,18.1,,,13.0,,
"Addio Melampo Project, Oblique projection",Massimo Scolari,8125,"(Italian, born 1943)",(Italian),(1943),(0),(Male),1975,"Colored ink, watercolor, and graphite on board","11 7/8 x 10"" (30.2 x 25.4 cm)",Gift of The Howard Gilman Foundation,1294.2000,Architecture,Architecture & Design,2000-10-31,Y,919,http://www.moma.org/collection/works/919,http://www.moma.org/media/W1siZiIsIjIxMjI1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e04a34469629ecc7,,,,30.2,,,25.4,,
"Study for Fruit Bowl (with Grapes), project (Aerial perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1973,Graphite and self-adhesive letters on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1295.2000,Architecture,Architecture & Design,2000-10-31,Y,920,http://www.moma.org/collection/works/920,http://www.moma.org/media/W1siZiIsIjExNzIyIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=0f3dd204059800c4,,,,48.3,,,34.2901,,
"The Planet as Festival: Study for a Dispenser of Incense, LSD, Marijuana, Opium, Laughing Gas, project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972–1973,Graphite on paper,"15 1/8 x 13 3/8"" (38.4 x 34 cm)",Gift of The Howard Gilman Foundation,1296.2000,Architecture,Architecture & Design,2000-10-31,Y,921,http://www.moma.org/collection/works/921,http://www.moma.org/media/W1siZiIsIjIxMjI2MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c8512bd09508f20b,,,,34.3,,,28.6,,
"The Planet as Festival: Study for Rafts for Listening to Chamber Music, project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972–1973,Graphite on paper,"14 1/2 x 12 3/8"" (36.8 x 31.4 cm)",Gift of The Howard Gilman Foundation,1297.2000,Architecture,Architecture & Design,2000-10-31,Y,922,http://www.moma.org/collection/works/922,http://www.moma.org/media/W1siZiIsIjIxMjI2MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b80d2c2628cc6ab1,,,,36.8,,,31.4,,
"The Planet as Festival: Study for Temple for Erotic Dances, project (Aerial perspective and plan)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972–1973,Graphite and cut-and-pasted gelatin silver print on paper,"13 15/16 x 12 5/8"" (35.4 x 32.1 cm)",Gift of The Howard Gilman Foundation,1298.2000,Architecture,Architecture & Design,2000-10-31,Y,923,http://www.moma.org/collection/works/923,http://www.moma.org/media/W1siZiIsIjQwMDA1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ed7abb705a0f169f,,,,34.9,,,32.1,,
"Study for Fruit Bowl (with Apple), project (Aerial perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1973,Graphite and self-adhesive letters on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1299.2000,Architecture,Architecture & Design,2000-10-31,Y,924,http://www.moma.org/collection/works/924,http://www.moma.org/media/W1siZiIsIjIxMjI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5099f81bf9b3d36a,,2.9,,55.2,,,45.4,,
"Study for Tea Pot (by Ocean with Shells), project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1973,Graphite and self-adhesive letters on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1300.2000,Architecture,Architecture & Design,2000-10-31,Y,925,http://www.moma.org/collection/works/925,http://www.moma.org/media/W1siZiIsIjIxMjI2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ca516c972ca4d473,,,,48.3,,,34.3,,
"Study for Tea Pot (in Forest Setting), project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1973,Graphite and self-adhesive letters on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1301.2000,Architecture,Architecture & Design,2000-10-31,Y,926,http://www.moma.org/collection/works/926,http://www.moma.org/media/W1siZiIsIjIxMjI2NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b0500521405b9bd,,,,29.5,,,22.9,,
"Study for Tea Pot (with Red Lid), project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1973,Graphite and self-adhesive letters on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1302.2000,Architecture,Architecture & Design,2000-10-31,Y,927,http://www.moma.org/collection/works/927,http://www.moma.org/media/W1siZiIsIjIxMjI2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=dc370fad8dca8f5e,,,,29.5,,,22.9,,
"The Planet as Festival: Study for Design of a Stadium for Rock Concerts, project (Aerial perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972-73,Graphite and white ink on paper,"14 3/4 x 11 1/2"" (37.5 x 29.2 cm)",Gift of The Howard Gilman Foundation,1303.2000,Architecture,Architecture & Design,2000-10-31,Y,928,http://www.moma.org/collection/works/928,http://www.moma.org/media/W1siZiIsIjExNzMwIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6ec5439ef0b11a8d,,,,37.5,,,29.2,,
"The Planet as Festival: Study for Design of a Stadium to Watch the Stars, project (Aerial perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972-73,Graphite on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1304.2000,Architecture,Architecture & Design,2000-10-31,Y,929,http://www.moma.org/collection/works/929,http://www.moma.org/media/W1siZiIsIjExNzMxIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=4377cd422898413f,,,,48.2601,,,34.3,,
"The Planet as Festival: Study for a Large Dispenser of Waltzes, Tangos, Rock, and Cha-Cha, project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972-73,Graphite on paper,"16 1/2 x 13 3/8"" (41.9 x 34 cm)",Gift of The Howard Gilman Foundation,1305.2000,Architecture,Architecture & Design,2000-10-31,Y,930,http://www.moma.org/collection/works/930,http://www.moma.org/media/W1siZiIsIjIxMjI2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b3356df9909c83c4,,,,55.2,,,45.1,,
"The Planet as Festival: Gigantic Work, Panoramic Road with View on the Irrawaddy River and the Jungle, project (Aerial perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972-73,Graphite on paper,"16 x 12 1/4"" (40.6 x 31.1 cm)",Gift of The Howard Gilman Foundation,1306.2000,Architecture,Architecture & Design,2000-10-31,Y,931,http://www.moma.org/collection/works/931,http://www.moma.org/media/W1siZiIsIjExNzMzIl0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=cce07989162839db,,,,40.6,,,31.1,,
"The Planet as Festival: Design of a Roof to Discuss Under, project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1972-73,Graphite on paper,"11 1/2 x 10 7/8"" (29.2 x 27.6 cm)
",Gift of The Howard Gilman Foundation,1307.2000,Architecture,Architecture & Design,,Y,932,http://www.moma.org/collection/works/932,http://www.moma.org/media/W1siZiIsIjExNzM0Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=6268cae2c0145e0e,,,,29.2101,,,27.6226,,
"Study for Tea Pot, project (Perspective)",Ettore Sottsass,5536,"(Italian, born Austria. 1917–2007)",(Italian),(1917),(2007),(Male),1973,Graphite and self-adhesive letters on paper,"19 x 13 1/2"" (48.3 x 34.3 cm)",Gift of The Howard Gilman Foundation,1308.2000,Architecture,Architecture & Design,2000-10-31,Y,933,http://www.moma.org/collection/works/933,http://www.moma.org/media/W1siZiIsIjExNzM2Il0sWyJwIiwiY29udmVydCIsIi1yZXNpemUgMzAweDMwMFx1MDAzZSJdXQ.jpg?sha=2584a99e9bacc375,,3.8,,55.2,,,45.1,,
"The Continuous Monument: On the River, project (Perspective)","Superstudio, Cristiano Toraldo di Francia, Gian Piero Frassinelli, Alessandro Magris, Roberto Magris, Adolfo Natalini","5733, 8224, 8222, 8220, 8221, 8223","(Italian, est. 1966–1982) (Italian, born 1941) (Italian, born 1939) (Italian, born 1941) (Italian, born 1935) (Italian, born 1941)",(Italian) (Italian) (Italian) (Italian) (Italian) (Italian),(1966) (1941) (1939) (1941) (1935) (1941),(1982) (0) (0) (0) (0) (0),() (Male) (Male) (Male) (Male) (Male),1969,"Cut-and-pasted printed paper, colored pencil, and oil stick on board","17 1/4 x 15 3/4"" (43.8 x 40 cm)",Gift of The Howard Gilman Foundation,1309.2000,Architecture,Architecture & Design,2000-10-31,Y,934,http://www.moma.org/collection/works/934,http://www.moma.org/media/W1siZiIsIjE1NTk0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=27e55a8a81d5fd4c,,,,43.8151,,,40.0051,,
